Listing ID,Title,Price,Location,Rooms,Baths,Size in Meters,Floor,Finish Type,View,Year Built,Payment Method,Seller Type,Developer,Property Link
EG-4805438,Apartments For sale in 15 May St.,"9,179,238 EGP",Smouha,4,3,200,5,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعماري للاستثمار العقاري والسياحي,https://aqarmap.com.eg/en/listing/4805438-for-sale-alexandria-smouha-compounds-in-smouha-kmbwnd-fy-mrwj-lgnymy/
EG-4800644,Apartments For sale in Muruj,"8,999,253 EGP",Smouha,4,3,198,7,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعماري للاستثمار العقاري والسياحي,https://aqarmap.com.eg/en/listing/4800644-for-sale-park-plaza-mimary/
EG-4798556,Apartments For sale in Muruj,"6,521,565 EGP",Smouha,4,3,188,7,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعماري للاستثمار العقاري والسياحي,https://aqarmap.com.eg/en/listing/4798556-for-sale-alexandria-smouha-compounds-in-smouha-kmbwnd-fy-mrwj-lgnymy/
EG-4798584,أحجز في أميز كمبوند في سموحه حي مروج بأطلالات كلها مفتوحه علي نادي مروج,"9,044,249 EGP",Smouha,4,3,200,7,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعماري للاستثمار العقاري والسياحي,https://aqarmap.com.eg/en/listing/4798584-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4899839,شقة للبيع 148م سموحة - كومباوند مروج,"7,104,000 EGP",Smouha,3,2,148,6,Extra Super Lux,Main Street,2023,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4899839-for-sale-alexandria-smouha-Muruj/
EG-4895175,Apartment for sale 168 m New Smouha (Orouba skyline Compound),"8,000,000 EGP",Smouha,3,3,168,1,Extra Super Lux,Other,2024,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4895175-for-sale-alexandria-smouha-compounds-in-smouha-skyline-residence-orouba-misr/
EG-4698050,Apartments For sale in Muruj,"5,500,000 EGP",Smouha,3,3,133,3,Extra Super Lux,Main Street,2024,Installments,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/4698050-for-sale-Muruj/
EG-4798447,Apartments For sale in Muruj,"8,085,165 EGP",Smouha,4,3,188,5,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعماري للاستثمار العقاري والسياحي,https://aqarmap.com.eg/en/listing/4798447-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4746628,"Fully air-conditioned apartment for sale, 175m, Smouha (Zaki Ragab Street)","5,562,000 EGP",Smouha,3,2,175,14,Extra Super Lux,Main Street,2014,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4746628-for-sale-alexandria-smouha-zaki-ragab-st/
EG-4805452,Apartments For sale in 14th of May St.,"12,687,783 EGP",Smouha,4,3,226,7,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعماري للاستثمار العقاري والسياحي,https://aqarmap.com.eg/en/listing/4805452-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4642539,Apartments For sale in Green Plaza St.,"8,500,000 EGP",Smouha,3,2,150,5,Super Lux,Main Street,2024,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/4642539-for-sale-alexandria-smouha-green-plaza-st/
EG-4798763,Apartments For sale in Mohammed Abo Al Fatoh Hasab St. ( Al Riada ),"6,000,000 EGP",Smouha,3,2,193,6,Super Lux,Main Street,2024,Cash,Broker,DK FOR REAL ESTATE,https://aqarmap.com.eg/en/listing/4798763-for-sale-alexandria-smouha-shr-mhmd-bw-lftwh-hsb-lrydh/
EG-4798479,Apartments For sale in Muruj,"9,179,238 EGP",Smouha,4,3,204,5,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعماري للاستثمار العقاري والسياحي,https://aqarmap.com.eg/en/listing/4798479-for-sale-park-plaza-mimary/
EG-4729799,"Apartment for sale, 188 sqm, Smouha (Festival City Compound),","6,000,000 EGP",Smouha,3,2,188,8,Extra Super Lux,Main Street,2023,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4729799-for-sale-alexandria-smouha-compounds-in-smouha-kmbwnd-smwh-fystyfl-syty/
EG-4785932,Apartments For sale in Muruj,"12,354,795 EGP",Smouha,4,3,213,5,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعماري للاستثمار العقاري والسياحي,https://aqarmap.com.eg/en/listing/4785932-for-sale-alexandria-smouha-compounds-in-smouha-kmbwnd-fy-mrwj-lgnymy/
EG-4897368,Apartments For sale in Jacaranda Compound - Abo Zahra,"6,495,000 EGP",Smouha,3,2,132,8,Semi Finished,Other,2026,Cash or Installments,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4897368-for-sale-alexandria-smouha-compounds-in-smouha-jacaranda-compound-abo-zahra/
EG-4799336,Apartments For sale in Skyline Residence - Orouba Misr,"11,736,000 EGP",Smouha,3,1,163,5,Super Lux,Side Street,2026,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4799336-for-sale-skyline-residence-orouba-misr/
EG-4805431,Apartments For sale in Al Haleton St.,"9,179,238 EGP",Smouha,4,3,204,7,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعماري للاستثمار العقاري والسياحي,https://aqarmap.com.eg/en/listing/4805431-for-sale-alexandria-smouha-compounds-in-smouha-kmbwnd-fy-mrwj-lgnymy/
EG-4798972,شقة للبيع 320م سموحة - ش فوزي معاذ الرئيسي (عمارة براند),"15,000,000 EGP",Smouha,3,3,320,9,Extra Super Lux,Main Street,2025,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4798972-for-sale-alexandria-smouha-mohammed-fawzi-moaz-st/
EG-4798459,Apartments For sale in Muruj,"8,999,253 EGP",Smouha,4,3,200,5,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعماري للاستثمار العقاري والسياحي,https://aqarmap.com.eg/en/listing/4798459-for-sale-park-plaza-mimary/
EG-4893666,Apartment for sale 168 m New Smouha (Orouba skyline Compound),"8,000,000 EGP",Smouha,3,3,168,2,Extra Super Lux,Other,2026,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4893666-for-sale-alexandria-smouha-compounds-in-smouha-skyline-residence-orouba-misr/
EG-4893656,Apartments For sale in Park Plaza Compound - Mimary,"11,880,000 EGP",Smouha,3,3,214,3,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4893656-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-4737814,دوبلكس للبيع 300 م سموحة ( مباشر نادي سموحة ),"6,950,000 EGP",Smouha,6,4,300,13,Extra Super Lux,,1998,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4737814-for-sale-alexandria-smouha-victor-amanoiel-square/
EG-4881010,Apartment for sale 180 m Smouha (near the 14th of May Bridge and Pharos University),"4,800,000 EGP",Smouha,3,2,180,11,Super Lux,Other,2004,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4881010-for-sale-alexandria-smouha-15-may-st/
EG-4880663,"Apartment for sale, 96 sqm, Smouha (Cooperatives)","2,900,000 EGP",Smouha,2,1,96,5,Lux,Main Street,1995,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4880663-for-sale-alexandria-smouha-taawenyat-smouha/
EG-4796120,Apartments For sale in Ismail Helmy St.,"2,600,000 EGP",Smouha,3,1,100,8,Super Lux,Side Street,2024,Cash,Broker,DK FOR REAL ESTATE,https://aqarmap.com.eg/en/listing/4796120-for-sale-alexandria-smouha-ismail-helmy-st/
EG-4714141,Apartments For sale in Green Plaza St.,"2,800,000 EGP",Smouha,2,1,145,12,Super Lux,Main Street,2010,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/4714141-for-sale-alexandria-smouha-green-plaza-st/
EG-4788826,Apartments For sale in Kamal El-Deen Salah St.,"6,300,000 EGP",Smouha,3,2,205,6,Super Lux,Side Street,2024,Cash,Broker,DK FOR REAL ESTATE,https://aqarmap.com.eg/en/listing/4788826-for-sale-alexandria-smouha-kamal-el-deen-salah-st/
EG-4729799,"Apartment for sale, 188 sqm, Smouha (Festival City Compound),","6,000,000 EGP",Smouha,3,2,188,8,Extra Super Lux,Main Street,2023,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4729799-for-sale-alexandria-smouha-compounds-in-smouha-kmbwnd-smwh-fystyfl-syty/
EG-4792126,Apartments For sale in Antoniadis City Compound,"9,000,000 EGP",Smouha,3,3,243,11,Super Lux,Main Street,2022,Cash,Broker,DK FOR REAL ESTATE,https://aqarmap.com.eg/en/listing/4792126-for-sale-alexandria-smouha-compounds-in-smouha-antoniadis-city-compound/
EG-4791819,* مقر إدارى للبيع او للإيجار 220 سموحة - شارع البرت الاول,"9,250,000 EGP",Smouha,10,2,220,1,Extra Super Lux,Main Street,2003,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4791819-for-sale-alexandria-smouha-mohammed-fawzi-moaz-st/
EG-4787045,Apartments For sale in Skyline Residence - Orouba Misr,"8,900,000 EGP",Smouha,3,3,150,4,Extra Super Lux,Main Street,2024,Installments,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/4787045-for-sale-skyline-residence-orouba-misr/
EG-4786051,Apartments For sale in Muruj,"9,179,238 EGP",Smouha,4,3,204,5,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعماري للاستثمار العقاري والسياحي,https://aqarmap.com.eg/en/listing/4786051-for-sale-alexandria-smouha-Muruj/
EG-4785996,Apartments For sale in Skyline Residence - Orouba Misr,"6,210,000 EGP",Smouha,3,2,135,9,Super Lux,Side Street,2026,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4785996-for-sale-skyline-residence-orouba-misr/
EG-4741371,Apartments For sale in Mohammed Fawzi Moaz St.,"8,000,000 EGP",Smouha,3,2,185,1,Extra Super Lux,Main Street,2016,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/4741371-for-sale-alexandria-smouha-mohammed-fawzi-moaz-st/
EG-4790875,"- Apartment 200 m, Smouha, Al-Nasr Street, in front of Green Plaza","3,850,000 EGP",Smouha,2,2,200,2,Extra Super Lux,Main Street,2001,Cash,Broker,REMAX performance,https://aqarmap.com.eg/en/listing/4790875-for-sale-alexandria-smouha-el-nasr-st/
EG-4748899,Apartments For sale in 15 May St.,"6,250,000 EGP",Smouha,3,2,188,8,Super Lux,Main Street,2023,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/4748899-for-sale-alexandria-smouha-15-may-st/
EG-4785762,Apartments For sale in 15 May St.,"9,179,238 EGP",Smouha,4,2,204,5,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعماري للاستثمار العقاري والسياحي,https://aqarmap.com.eg/en/listing/4785762-for-sale-park-plaza-mimary/
EG-4789461,Apartments For sale in Skyline Residence - Orouba Misr,"8,500,000 EGP",Smouha,3,3,180,9,Extra Super Lux,Main Street,2024,Installments,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/4789461-for-sale-skyline-residence-orouba-misr/
EG-4885786,Apartment for sale - Smouha - area of 115 full meters,"3,100,000 EGP",Smouha,2,1,115,3,Lux,Other,1989,Cash,Broker,REMAX TOP AGENTS,https://aqarmap.com.eg/en/listing/4885786-for-sale-alexandria-smouha/
EG-5206807,Apartments For sale in Victor Amanoiel Square,"10,500,000 EGP",Smouha,3,2,220,12,Semi Finished,Main Street,2020,Installments,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/5206807-for-sale-alexandria-smouha-victor-amanoiel-square/
EG-4892485,Apartments For sale in Tout Ankh Amoun St.,"8,250,000 EGP",Smouha,3,3,250,7,Extra Super Lux,Main Street,2016,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/4892485-for-sale-alexandria-smouha-tout-ankh-amoun-st/
EG-5205795,شقة للبيع 125 م سموحة (كومباوند اللوتس),"2,800,000 EGP",Smouha,2,1,125,3,Super Lux,Other,2013,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5205795-for-sale-alexandria-smouha-el-nasr-st/
EG-5207182,Luxury apartment for sale in Smouha between Zaki Ragab and Fawzy Moaz with an area of 120 meters.,"3,600,000 EGP",Smouha,3,1,120,15,Super Lux,Main Street,2011,Cash,Broker,ghofran real estate,https://aqarmap.com.eg/en/listing/5207182-for-sale-alexandria-smouha-mohammed-fawzi-moaz-st/
EG-5025652,Apartment for sale 243 m Smouha (Antonidos City),"9,000,000 EGP",Smouha,3,3,243,11,Super Lux,Main Street,2014,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/5025652-for-sale-alexandria-smouha-compounds-in-smouha-antoniadis-city-compound/
EG-5129546,Apartments For sale in Ademon Fremon St.,"5,400,000 EGP",Smouha,3,2,160,3,Super Lux,Main Street,2010,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/5129546-for-sale-alexandria-smouha-ademon-fremon-st/
EG-5002383,Apartments For sale in Muruj,"4,100,000 EGP",Smouha,2,2,104,7,Extra Super Lux,,2025,Installments,Building Developer,RCR Real State,https://aqarmap.com.eg/en/listing/5002383-for-sale-alexandria-smouha-Muruj/
EG-5206024,Apartments Super lux For sale in Muruj,"6,681,000 EGP",Smouha,3,2,131,3,Super Lux,,2027,Cash or Installments,Broker,Damac real estate,https://aqarmap.com.eg/en/listing/5206024-for-sale-alexandria-smouha-Muruj/
EG-5189357,Apartments For sale in El Mahmoudya Road,"3,500,000 EGP",Smouha,2,2,136,4,Semi Finished,,2017,Cash,Private Owner,عمر ابوالعزم,https://aqarmap.com.eg/en/listing/5189357-for-sale-alexandria-smouha/
EG-5090560,Apartments For sale in Jacaranda Compound - Abo Zahra,"6,200,000 EGP",Smouha,2,1,106,Ground,Super Lux,Main Street,2027,Installments,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/5090560-for-sale-alexandria-smouha-compounds-in-smouha-jacaranda-compound-abo-zahra/
EG-5205999,Apartments Super lux For sale in Muruj,"11,715,000 EGP",Smouha,4,3,213,4,Super Lux,,2026,Cash or Installments,Broker,Damac real estate,https://aqarmap.com.eg/en/listing/5205999-for-sale-alexandria-smouha-Muruj/
EG-5206011,Apartments For sale in Muruj,"6,681,000 EGP",Smouha,3,2,131,3,Super Lux,,2027,Cash or Installments,Broker,Damac real estate,https://aqarmap.com.eg/en/listing/5206011-for-sale-alexandria-smouha-Muruj/
EG-5134209,Apartments For sale in New Smouha,"3,520,000 EGP",Smouha,3,2,145,4,Semi Finished,,2027,Cash,Broker,DK FOR REAL ESTATE,https://aqarmap.com.eg/en/listing/5134209-for-sale-alexandria-smouha-compounds-in-smouha/
EG-4960985,Apartments For sale in Park Plaza Compound - Mimary,"7,267,570 EGP",Smouha,3,3,176,9,Extra Super Lux,,2022,Installments,Broker,مجموعة شركات المعماري للاستثمار العقاري والسياحي,https://aqarmap.com.eg/en/listing/4960985-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
EG-5132101,Apartments For sale in Hadayek El Saraya,"5,115,000 EGP",Smouha,3,2,155,11,Super Lux,,2016,Cash,Broker,DK FOR REAL ESTATE,https://aqarmap.com.eg/en/listing/5132101-for-sale-alexandria-smouha-compounds-in-smouha-hadayek-al-saraya/
EG-5110626,Apartments For sale in Kamal El-Deen Salah St.,"7,500,000 EGP",Smouha,4,3,288,8,Semi Finished,Main Street,2009,Cash,Broker,khaled elngar,https://aqarmap.com.eg/en/listing/5110626-for-sale-alexandria-smouha-kamal-el-deen-salah-st/
EG-5180416,Apartments For sale in 14th of May St.,"3,600,000 EGP",Smouha,2,2,131,6,Super Lux,,1998,Cash,Private Owner,Rasha Ebrahim,https://aqarmap.com.eg/en/listing/5180416-for-sale-alexandria-smouha-14th-of-may-st/
EG-5206128,Apartments Super lux For sale in Muruj,"8,112,000 EGP",Smouha,3,2,169,4,Super Lux,,2026,Cash or Installments,Broker,Damac real estate,https://aqarmap.com.eg/en/listing/5206128-for-sale-alexandria-smouha-Muruj/
EG-5194351,Apartments For sale in Albert Al Awal St.,"2,500,000 EGP",Smouha,3,2,112,Ground,Extra Super Lux,Side Street,1990,Cash,Private Owner,هدى محمد,https://aqarmap.com.eg/en/listing/5194351-for-sale-alexandria-smouha-albert-al-awal-st/
EG-5055258,Apartments For sale in Mohammed Fawzi Moaz St.,"7,000,000 EGP",Smouha,3,3,217,2,Semi Finished,Main Street,2024,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/5055258-for-sale-alexandria-smouha-mohammed-fawzi-moaz-st/
EG-4771869,Apartments For sale in Stanley,"8,085,165 EGP",Smouha,4,2,188,5,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعماري للاستثمار العقاري والسياحي,https://aqarmap.com.eg/en/listing/4771869-for-sale-alexandria-smouha-compounds-in-smouha-park-plaza-mimary/
