Listing ID,Title,Price,Location,Rooms,Baths,Size in Meters,Floor,Finish Type,View,Year Built,Payment Method,Seller Type,Developer,Property Link
EG-5128822,Apartment for sale - Khaled bin Al-Walid - area 110 full meters,"1,900,000 EGP",Miami,3,1,110,2,Lux,Other,1999,Cash,Broker,REMAX TOP AGENTS,https://aqarmap.com.eg/en/listing/5128822-for-sale-alexandria-miami-khld-bn-lwlyd/
EG-5124468,Apartments For sale in Khaled Ibn El Waleed St.,"5,000,000 EGP",Miami,3,2,158,10,Super Lux,Side Street,2006,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/5124468-for-sale-alexandria-miami-khld-bn-lwlyd/
EG-5116644,دوبلكس للبيع 300 م ميامي (ش جمال عبد الناصر),"3,750,000 EGP",Miami,3,2,300,12,Super Lux,Other,1990,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5116644-for-sale-alexandria-miami-shr-jml-bd-lnsr/
EG-5162504,"Residential Apartment for Sale, 165 sqm in Gehan Square – Miami","2,100,000 EGP",Miami,3,2,165,11,Super Lux,Main Street,2000,Cash,Broker,Makank Real ESTATE,https://aqarmap.com.eg/en/listing/5162504-for-sale-alexandria-miami-shr-jml-bd-lnsr/
EG-5119998,Apartments For sale in Gamal Abdel Nasser St.,"1,850,000 EGP",Miami,3,1,125,13,Super Lux,Main Street,2010,Cash,Building Developer,sira real estate,https://aqarmap.com.eg/en/listing/5119998-for-sale-alexandria-miami-shr-jml-bd-lnsr/
EG-5113521,Apartment for sale 1100m Miami (Gamal Abdel Nasser Street),"8,000,000 EGP",Miami,4,2,1100,17,Super Lux,Main Street,2006,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/5113521-for-sale-alexandria-miami-shr-jml-bd-lnsr/
EG-4875208,Apartments For sale in Mahmoud El-Isawy St.,"1,400,000 EGP",Miami,2,1,75,15,Lux,Main Street,1980,Cash,Private Owner,Ahmed yahia,https://aqarmap.com.eg/en/listing/4875208-for-sale-alexandria-miami-mahmoud-el-isawy-st/
EG-5117301,Apartment for sale 130 m Miami (Kaad Assrab Al Bhar St),"3,950,000 EGP",Miami,3,1,130,15,Super Lux,Sea View,2013,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5117301-for-sale-alexandria-miami-kaad-assrab-al-bhar-st/
EG-5144058,Apartment for sale 270 m net Miami (45th St) Anwar Salam Buildings,"4,590,000 EGP",Miami,4,2,270,15,Super Lux,Sea View,1998,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/5144058-for-sale-alexandria-miami-forty-five-st/
EG-5098557,Apartments For sale in Khaled Ibn El Waleed St.,"3,300,000 EGP",Miami,2,1,140,10,Super Lux,Sea View,1999,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5098557-for-sale-alexandria-miami-khld-bn-lwlyd/
EG-5112058,Apartment for sale - Miami - Area 130 meters,"2,000,000 EGP",Miami,2,1,130,17,Super Lux,Main Street,2005,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/5112058-for-sale-alexandria-miami-iskandar-ibrahim-st/
EG-5132458,Apartment for sale 130 M- Miami,"2,600,000 EGP",Miami,3,1,130,2,Super Lux,Side Street,2014,Cash,Broker,Benaya,https://aqarmap.com.eg/en/listing/5132458-for-sale-alexandria-miami-el-gaish-rd-st/
EG-5091217,Apartments For sale in El-Sayed Radwan St.,"2,700,000 EGP",Miami,3,1,145,3,Super Lux,Main Street,2005,Cash,Building Developer,sira real estate,https://aqarmap.com.eg/en/listing/5091217-for-sale-alexandria-miami-el-sayed-radwan-st/
EG-5098329,Apartments For sale in Gamal Abdel Nasser St.,"1,950,000 EGP",Miami,2,1,105,6,Super Lux,Other,2000,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5098329-for-sale-alexandria-miami-shr-jml-bd-lnsr/
EG-5056575,Apartments For sale in Forty Five St,"4,950,000 EGP",Miami,3,3,165,9,Semi Finished,Corner,2024,Installments,Broker,چيران للاستثمار والتطوير العقاري,https://aqarmap.com.eg/en/listing/5056575-for-sale-alexandria-miami-forty-five-st/
EG-5026665,Apartments For sale at miami,"2,430,000 EGP",Miami,2,1,108,6,Semi Finished,Main Street,2025,Installments,Broker,چيران للاستثمار والتطوير العقاري,https://aqarmap.com.eg/en/listing/5026665-for-sale-alexandria-miami-forty-five-st/
EG-5054121,Apartments For sale in Mahmoud El-Isawy St.,"2,700,000 EGP",Miami,3,1,130,12,Super Lux,Side Street,2004,Cash,Broker,Benaya,https://aqarmap.com.eg/en/listing/5054121-for-sale-alexandria-miami-mahmoud-el-isawy-st/
EG-5056561,Apartments For sale in Forty Five St,"3,750,000 EGP",Miami,3,1,125,4,Semi Finished,Main Street,2024,Installments,Broker,چيران للاستثمار والتطوير العقاري,https://aqarmap.com.eg/en/listing/5056561-for-sale-alexandria-miami-forty-five-st/
EG-5068444,Apartments For sale in Forty Five St,"2,500,000 EGP",Miami,3,2,135,5,Extra Super Lux,Main Street,2018,Cash,Broker,Damac real estate,https://aqarmap.com.eg/en/listing/5068444-for-sale-alexandria-miami-forty-five-st/
EG-5056475,Apartments For sale in Forty Five St,"2,505,600 EGP",Miami,2,1,108,3,Semi Finished,Main Street,2025,Installments,Broker,چيران للاستثمار والتطوير العقاري,https://aqarmap.com.eg/en/listing/5056475-for-sale-alexandria-miami-forty-five-st/
EG-5030865,"Apartment for sale - Miami, area 160 full meters","2,650,000 EGP",Miami,3,2,160,8,Super Lux,Other,2008,Cash,Broker,REMAX TOP AGENTS,https://aqarmap.com.eg/en/listing/5030865-for-sale-alexandria-miami-khld-bn-lwlyd/
EG-4993209,Apartments For sale in Mohammed Galal Hammad St,"2,550,000 EGP",Miami,2,2,130,7,Super Lux,Side Street,2018,Cash,Broker,Benaya,https://aqarmap.com.eg/en/listing/4993209-for-sale-alexandria-miami-mohammed-galal-hammad-st/
EG-5056746,"Apartment for sale - Miami, off Al Essawi - area of 165 full meters","3,100,000 EGP",Miami,3,1,165,13,Super Lux,Other,2002,Cash,Broker,REMAX TOP AGENTS,https://aqarmap.com.eg/en/listing/5056746-for-sale-alexandria-miami-mahmoud-el-isawy-st/
EG-5069031,Apartments For sale in Mahmoud El-Isawy St.,"2,550,000 EGP",Miami,3,1,160,2,Lux,Side Street,1997,Cash,Broker,Benaya,https://aqarmap.com.eg/en/listing/5069031-for-sale-alexandria-miami-mahmoud-el-isawy-st/
EG-5039675,Apartments For sale in Forty Five St,"2,250,000 EGP",Miami,2,1,100,1,Semi Finished,Main Street,2024,Installments,Broker,چيران للاستثمار والتطوير العقاري,https://aqarmap.com.eg/en/listing/5039675-for-sale-alexandria-miami-forty-five-st/
EG-5070857,Apartments For sale in Mahmoud El-Isawy St.,"3,300,000 EGP",Miami,3,2,165,8,Super Lux,Main Street,2012,Cash,Broker,Makank Real ESTATE,https://aqarmap.com.eg/en/listing/5070857-for-sale-alexandria-miami-mahmoud-el-isawy-st/
EG-5055233,Apartments For sale in Khaled Ibn El Waleed St.,"3,000,000 EGP",Miami,3,2,160,7,Extra Super Lux,Main Street,2006,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/5055233-for-sale-alexandria-miami-khld-bn-lwlyd/
EG-5039806,Apartments For sale in Forty Five St,"5,100,000 EGP",Miami,3,3,170,2,Semi Finished,Main Street,2024,Installments,Broker,چيران للاستثمار والتطوير العقاري,https://aqarmap.com.eg/en/listing/5039806-for-sale-alexandria-miami-forty-five-st/
EG-5014376,Apartments For sale in Gamal Abdel Nasser St.,"1,950,000 EGP",Miami,2,1,105,7,Lux,Main Street,2000,Cash,Building Developer,RCR Real State,https://aqarmap.com.eg/en/listing/5014376-for-sale-alexandria-miami-shr-jml-bd-lnsr/
EG-5098172,Apartment for sale 135 m Miami (Golden Square),"2,300,000 EGP",Miami,3,1,135,6,Super Lux,Other,2018,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5098172-for-sale-alexandria-miami-shr-jml-bd-lnsr/
EG-5034480,Apartments For sale in Khaled Ibn El Waleed St.,"3,500,000 EGP",Miami,3,2,140,7,Super Lux,Sea View,2016,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/5034480-for-sale-alexandria-miami-khld-bn-lwlyd/
EG-5056595,Apartments For sale in Forty Five St,"5,100,000 EGP",Miami,3,3,170,2,Semi Finished,Main Street,2024,Installments,Broker,چيران للاستثمار والتطوير العقاري,https://aqarmap.com.eg/en/listing/5056595-for-sale-alexandria-miami-forty-five-st/
EG-5000423,شقة للبيع -H ميامي - مساحة 145 متر,"2,500,000 EGP",Miami,2,1,145,14,Super Lux,Main Street,1995,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/5000423-for-sale-alexandria-miami-mahmoud-el-isawy-st/
EG-4950467,شقة للبيع 140م صافي ميامي ع البحر مباشرة (فيو بحر بانوراما),"4,900,000 EGP",Miami,3,1,140,8,Super Lux,Sea View,2000,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4950467-for-sale-alexandria-miami-el-gaish-rd-st/
EG-5029686,Apartments For sale in Mahmoud El-Isawy St.,"2,100,000 EGP",Miami,3,2,230,10,Without Finish,Side Street,1990,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/5029686-for-sale-alexandria-miami-mahmoud-el-isawy-st/
EG-4952700,شقة للبيع 180م ميامي - ش العيسوي مباشر بالقرب من محمد نجيب (فيو مفتوح),"3,650,000 EGP",Miami,3,2,180,13,Super Lux,Main Street,2013,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4952700-for-sale-alexandria-miami-mahmoud-el-isawy-st/
EG-5039813,Apartments For sale in Forty Five St,"5,000,000 EGP",Miami,3,3,200,3,Semi Finished,Main Street,2024,Installments,Broker,چيران للاستثمار والتطوير العقاري,https://aqarmap.com.eg/en/listing/5039813-for-sale-alexandria-miami-forty-five-st/
EG-5039837,Apartments For sale in Forty Five St,"5,062,500 EGP",Miami,3,3,225,2,Semi Finished,,2024,Installments,Broker,چيران للاستثمار والتطوير العقاري,https://aqarmap.com.eg/en/listing/5039837-for-sale-alexandria-miami-forty-five-st/
EG-4973957,Apartment for sale 170 m Miami Bahri (Salah El-Din Shaaban street),"2,600,000 EGP",Miami,3,2,170,8,Lux,Pool,1990,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4973957-for-sale-alexandria-miami-salah-al-din-shaban-st/
EG-5039708,Apartments For sale in Forty Five St,"2,700,000 EGP",Miami,2,1,108,2,Semi Finished,Main Street,2024,Installments,Broker,چيران للاستثمار والتطوير العقاري,https://aqarmap.com.eg/en/listing/5039708-for-sale-alexandria-miami-forty-five-st/
EG-4956158,Apartments For sale in Mahmoud El-Isawy St.,"2,550,000 EGP",Miami,3,2,160,5,Super Lux,Side Street,2005,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4956158-for-sale-alexandria-miami-mahmoud-el-isawy-st/
EG-4937154,"Apartment for sale - Miami, area 160 full meters","2,750,000 EGP",Miami,3,2,160,8,Super Lux,Other,2014,Cash,Broker,REMAX TOP AGENTS,https://aqarmap.com.eg/en/listing/4937154-for-sale-alexandria-miami-shr-jml-bd-lnsr/
EG-4878400,Apartments For sale in Mahmoud El-Isawy St.,"3,800,000 EGP",Miami,4,2,200,17,Super Lux,Side Street,2006,Cash,Broker,Benaya,https://aqarmap.com.eg/en/listing/4878400-for-sale-alexandria-miami-mahmoud-el-isawy-st/
EG-4954888,"Apartment for sale - Miami, area 160 full meters","2,750,000 EGP",Miami,3,2,160,8,Super Lux,Other,2014,Cash,Broker,REMAX TOP AGENTS,https://aqarmap.com.eg/en/listing/4954888-for-sale-alexandria-miami-shr-jml-bd-lnsr/
EG-5001317,Apartments For sale in Khaled Ibn El Waleed St.,"4,000,000 EGP",Miami,3,2,170,8,Extra Super Lux,Main Street,2010,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/5001317-for-sale-alexandria-miami-khld-bn-lwlyd/
EG-4940918,Apartments For sale in Gamal Abdel Nasser St.,"2,500,000 EGP",Miami,3,1,125,6,Super Lux,Main Street,2011,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4940918-for-sale-alexandria-miami-shr-jml-bd-lnsr/
EG-4910501,Apartment for sale 120 m in Miami (Street 45),"2,800,000 EGP",Miami,2,1,120,4,Lux,Sea View,1999,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4910501-for-sale-alexandria-miami-forty-five-st/
EG-4947230,Apartment for sale 140 m Miami (Army Road),"2,600,000 EGP",Miami,3,1,140,13,Super Lux,Other,1984,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4947230-for-sale-alexandria-miami-el-gaish-rd-st/
EG-4910029,شقة للبيع 160م ميامي - متفرع من العيسوي (جميع المطلات ع الشارع),"2,550,000 EGP",Miami,3,2,160,5,Super Lux,Main Street,2005,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4910029-for-sale-alexandria-miami-mahmoud-el-isawy-st/
EG-5037526,Apartments For sale in Forty Five St,"5,000,000 EGP",Miami,3,3,200,3,Semi Finished,,2024,Installments,Broker,چيران للاستثمار والتطوير العقاري,https://aqarmap.com.eg/en/listing/5037526-for-sale-alexandria-miami-forty-five-st/
EG-4953505,شقة للبيع ميامي (متفرع من ش 45) 135 م,"2,400,000 EGP",Miami,3,2,135,5,Super Lux,Main Street,2000,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4953505-for-sale-alexandria-miami-forty-five-st/
EG-4911876,شقة للبيع 165م ميامي - بحر مباشر,"4,200,000 EGP",Miami,3,1,165,5,Super Lux,Sea View,2005,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4911876-for-sale-alexandria-miami-khld-bn-lwlyd/
EG-4881078,Apartment for sale 145 M - Miami - Iskandar Ibrahim main ST.,"3,200,000 EGP",Miami,3,1,145,7,Super Lux,Side Street,2006,Cash,Broker,Benaya,https://aqarmap.com.eg/en/listing/4881078-for-sale-alexandria-miami-iskandar-ibrahim-st/
EG-4966459,شقة للبيع- srميامي - مساحة 175 متر,"4,700,000 EGP",Miami,3,2,175,1,Lux,Main Street,2005,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/4966459-for-sale-alexandria-miami-mohammed-awad-gebreel-st/
EG-5005773,Apartments For sale in Forty Five St,"2,812,000 EGP",Miami,3,1,125,4,Semi Finished,Main Street,2025,Installments,Broker,چيران للاستثمار والتطوير العقاري,https://aqarmap.com.eg/en/listing/5005773-for-sale-alexandria-miami-forty-five-st/
EG-4783264,Apartments For sale in Kaad Assrab Al Bhar St.,"2,800,000 EGP",Miami,3,2,200,12,Super Lux,Side Street,2008,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4783264-for-sale-alexandria-miami-kaad-assrab-al-bhar-st/
EG-4953673,Apartments For sale in Iskandar Ibrahim St.,"2,250,000 EGP",Miami,2,1,130,5,Super Lux,Side Street,2018,Cash,Broker,Benaya,https://aqarmap.com.eg/en/listing/4953673-for-sale-alexandria-miami-iskandar-ibrahim-st/
EG-4940766,Apartment for sale - Miami - area 90 meters,"2,100,000 EGP",Miami,2,1,90,14,Super Lux,Main Street,1999,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/4940766-for-sale-alexandria-miami-salah-al-din-shaban-st/
EG-4962483,Apartment for sale 150 m Miami (directly on the sea),"4,900,000 EGP",Miami,3,2,150,2,Super Lux,Other,2007,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4962483-for-sale-alexandria-miami-el-gaish-rd-st/
EG-4841085,شقة للبيع 165م ميامي ( شارع 45 ),"3,750,000 EGP",Miami,3,1,165,4,Extra Super Lux,Main Street,2000,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4841085-for-sale-alexandria-miami-forty-five-st/
EG-5005418,Apartment for sale 145 m Miami (Salah Al Din st),"2,600,000 EGP",Miami,3,1,145,18,Super Lux,Other,2010,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5005418-for-sale-alexandria-miami-salah-al-din-shaban-st/
EG-4947112,Apartments For sale in Khaled Ibn El Waleed St.,"1,800,000 EGP",Miami,2,1,100,1,Super Lux,Side Street,2021,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4947112-for-sale-alexandria-miami-khld-bn-lwlyd/
EG-4840915,Apartments For sale in Khaled Ibn El Waleed St.,"2,800,000 EGP",Miami,3,1,130,14,Super Lux,Side Street,2008,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4840915-for-sale-alexandria-miami-khld-bn-lwlyd/
EG-5005941,Apartments For sale in Forty Five St,"2,250,000 EGP",Miami,2,1,100,6,Semi Finished,Main Street,2025,Installments,Broker,چيران للاستثمار والتطوير العقاري,https://aqarmap.com.eg/en/listing/5005941-for-sale-alexandria-miami-forty-five-st/
EG-4955009,Apartments For sale in Gamal Abd El Nasir St,"3,000,000 EGP",Miami,3,2,175,6,Super Lux,Main Street,2012,Cash,Broker,Makank Real ESTATE,https://aqarmap.com.eg/en/listing/4955009-for-sale-alexandria-miami/
EG-4951390,Apartment for sale - Miami - area of 135 square meters,"2,400,000 EGP",Miami,3,1,135,5,Super Lux,Other,2005,Cash,Broker,REMAX TOP AGENTS,https://aqarmap.com.eg/en/listing/4951390-for-sale-alexandria-miami-shr-jml-bd-lnsr/
EG-4977902,Apartments For sale in Forty Five St,"2,250,000 EGP",Miami,2,1,100,3,Semi Finished,,2025,Installments,Broker,چيران للاستثمار والتطوير العقاري,https://aqarmap.com.eg/en/listing/4977902-for-sale-alexandria-miami-forty-five-st/
EG-4836724,Apartment for sale-180 M-ST.branching from 45 Bahri,"3,000,000 EGP",Miami,4,2,180,2,Super Lux,Main Street,2012,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4836724-for-sale-alexandria-miami-al-yazedi-st/
EG-4953167,شقة للبيع- ab ميامي - مساحة 175 متر,"4,700,000 EGP",Miami,3,2,175,1,Lux,Main Street,2005,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/4953167-for-sale-alexandria-miami-mohammed-awad-gebreel-st/
EG-4889583,Apartments For sale in Mahmoud El-Isawy St.,"2,550,000 EGP",Miami,3,2,160,5,Extra Super Lux,Main Street,2005,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4889583-for-sale-alexandria-miami-mahmoud-el-isawy-st/
EG-5005963,Apartments For sale in Forty Five St,"4,250,000 EGP",Miami,3,3,170,3,Semi Finished,Main Street,2025,Installments,Broker,چيران للاستثمار والتطوير العقاري,https://aqarmap.com.eg/en/listing/5005963-for-sale-alexandria-miami-forty-five-st/
EG-4977993,Apartments For sale 125m at. miami alexandria,"2,812,500 EGP",Miami,3,1,125,6,Semi Finished,Main Street,2025,Installments,Broker,چيران للاستثمار والتطوير العقاري,https://aqarmap.com.eg/en/listing/4977993-for-sale-alexandria-miami-forty-five-st/
EG-4915490,Apartment for sale - Khaled bin Al-Walid - area 110 full meters,"2,200,000 EGP",Miami,3,1,110,2,Lux,Other,2000,Cash,Broker,REMAX TOP AGENTS,https://aqarmap.com.eg/en/listing/4915490-for-sale-alexandria-miami-khld-bn-lwlyd/
EG-4832419,Apartments For sale in El-Gaish Rd St.,"6,150,000 EGP",Miami,3,2,165,14,Super Lux,Side Street,2016,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4832419-for-sale-alexandria-miami-el-gaish-rd-st/
EG-4807278,Apartment for sale 210 m Miami (El-Essawy St.),"3,700,000 EGP",Miami,3,2,210,1,Super Lux,Other,2018,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4807278-for-sale-alexandria-miami-mahmoud-el-isawy-st/
EG-4808954,Apartments For sale in Kaad Assrab Al Bhar St.,"1,850,000 EGP",Miami,3,2,115,11,Super Lux,Other,2000,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4808954-for-sale-alexandria-miami-kaad-assrab-al-bhar-st/
EG-4895017,Apartments For sale in Khaled Ibn El Waleed St.,"2,300,000 EGP",Miami,3,2,230,15,Semi Finished,Other,1989,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4895017-for-sale-alexandria-miami-khld-bn-lwlyd/
EG-4834749,Apartments For sale in Ahmed Galal Hammad St.,"3,100,000 EGP",Miami,3,2,175,9,Super Lux,Main Street,2005,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4834749-for-sale-alexandria-miami-ahmed-galal-hammad-st/
EG-4821517,Apartments For sale in Mahmoud El-Isawy St.,"2,250,000 EGP",Miami,3,2,150,8,Super Lux,Side Street,2006,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4821517-for-sale-alexandria-miami-mahmoud-el-isawy-st/
EG-4826552,Apartment for sale 250 m in Miami (Street 45),"4,800,000 EGP",Miami,3,2,165,10,Super Lux,Sea View,2017,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4826552-for-sale-alexandria-miami-forty-five-st/
EG-4790919,"Apartment for sale, 135 square meters, Miami, next to the Academy","2,500,000 EGP",Miami,3,1,135,1,Super Lux,Main Street,1995,Cash,Broker,REMAX performance,https://aqarmap.com.eg/en/listing/4790919-for-sale-alexandria-miami-el-gaish-rd-st/
EG-4773192,Apartments For sale in Ibn Moeslh Al Arman St.,"2,900,000 EGP",Miami,3,1,142,5,Super Lux,Side Street,2022,Cash,Broker,DK FOR REAL ESTATE,https://aqarmap.com.eg/en/listing/4773192-for-sale-alexandria-miami-ibn-moeslh-al-arman-st/
EG-4895105,Apartments For sale in Mahmoud El-Isawy St.,"2,550,000 EGP",Miami,3,2,140,8,Super Lux,Side Street,2013,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4895105-for-sale-alexandria-miami-mahmoud-el-isawy-st/
EG-4820668,Apartments For sale in Ibn Moeslh Al Arman St.,"2,650,000 EGP",Miami,3,1,142,5,Super Lux,Main Street,2024,Cash,Broker,DK FOR REAL ESTATE,https://aqarmap.com.eg/en/listing/4820668-for-sale-alexandria-miami-ibn-moeslh-al-arman-st/
EG-4801395,Apartments For sale in Khaled Ibn El Waleed St.,"3,500,000 EGP",Miami,3,2,145,2,Super Lux,Main Street,2018,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4801395-for-sale-alexandria-miami-khld-bn-lwlyd/
EG-4878459,شقه للبيع او للإيجار 140م ميامي ش جمال عبد الناصر الرئيسي,"2,900,000 EGP",Miami,3,1,140,4,Super Lux,Main Street,2003,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4878459-for-sale-alexandria-miami-shr-jml-bd-lnsr/
EG-4795755,شقة للبيع في ميامي شارع كافيتريا العزيزية بمساحة ١٨٥ متر,"4,000,000 EGP",Miami,3,2,185,4,Super Lux,Side Street,2024,Cash,Broker,DK FOR REAL ESTATE,https://aqarmap.com.eg/en/listing/4795755-for-sale-alexandria-miami/
EG-4918615,شقة للبيع 220م ميامي - ش جمال عبد الناصر,"3,800,000 EGP",Miami,4,2,220,7,Super Lux,Main Street,1996,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4918615-for-sale-alexandria-miami-shr-jml-bd-lnsr/
EG-4773333,Apartments For sale in El-Gaish Rd St.,"2,600,000 EGP",Miami,3,2,152,8,Extra Super Lux,Side Street,2010,Cash,Broker,Benaya,https://aqarmap.com.eg/en/listing/4773333-for-sale-alexandria-miami-el-gaish-rd-st/
EG-4877860,Apartments For sale in Gamal Abdel Nasser St.,"2,800,000 EGP",Miami,3,1,150,5,Super Lux,Side Street,1985,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4877860-for-sale-alexandria-miami-shr-jml-bd-lnsr/
EG-4791378,Apartment for sale 130 m Miami (Iskander Ibrahim St.),"2,800,000 EGP",Miami,2,1,130,3,Super Lux,Main Street,1990,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4791378-for-sale-alexandria-miami-iskandar-ibrahim-st/
EG-4939669,,"2,500,000 EGP",Miami,3,1,145,14,Super Lux,Main Street,2000,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4939669-for-sale-alexandria-miami-mahmoud-el-isawy-st/
EG-4861148,Apartment for sale 100 m in Miami (steps from the sea),"2,500,000 EGP",Miami,2,1,100,7,Lux,Main Street,2008,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4861148-for-sale-alexandria-miami-el-gaish-rd-st/
EG-5026656,Apartments For sale in Forty Five St,"2,812,500 EGP",Miami,3,1,125,3,Semi Finished,Main Street,2025,Installments,Broker,چيران للاستثمار والتطوير العقاري,https://aqarmap.com.eg/en/listing/5026656-for-sale-alexandria-miami-forty-five-st/
EG-4984281,Apartments For sale in Mahmoud El-Isawy St.,"2,500,000 EGP",Miami,3,1,120,1,Super Lux,Side Street,1990,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4984281-for-sale-alexandria-miami-mahmoud-el-isawy-st/
EG-4872221,Apartment for sale 123 m in Miami (branched from Al-Essawi St.),"2,150,000 EGP",Miami,3,1,123,9,Super Lux,Other,2004,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4872221-for-sale-alexandria-miami-el-sayed-radwan-st/
EG-4864132,Apartments For sale in Mahmoud El-Isawy St.,"2,000,000 EGP",Miami,2,1,110,13,Super Lux,Main Street,2006,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4864132-for-sale-alexandria-miami-mahmoud-el-isawy-st/
EG-5026746,Apartments For sale in Forty Five St,"2,812,500 EGP",Miami,3,1,125,9,Semi Finished,Main Street,2025,Installments,Broker,چيران للاستثمار والتطوير العقاري,https://aqarmap.com.eg/en/listing/5026746-for-sale-alexandria-miami-forty-five-st/
EG-4830198,Apartments For sale in Forty Five St,"2,650,000 EGP",Miami,2,1,135,10,Super Lux,Main Street,1990,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4830198-for-sale-alexandria-miami-forty-five-st/
EG-4860865,Apartments For sale in Ibn Moeslh Al Arman St.,"2,750,000 EGP",Miami,3,1,150,5,Super Lux,Side Street,1999,Cash,Broker,Benaya,https://aqarmap.com.eg/en/listing/4860865-for-sale-alexandria-miami-ibn-moeslh-al-arman-st/
EG-4841042,Apartments For sale in Gamal Abdel Nasser St.,"2,150,000 EGP",Miami,2,1,125,5,Super Lux,Side Street,2008,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4841042-for-sale-alexandria-miami-shr-jml-bd-lnsr/
EG-4934536,Apartments For sale 100m in Forty Five St,"2,250,000 EGP",Miami,2,1,100,6,Semi Finished,Main Street,2025,Installments,Broker,چيران للاستثمار والتطوير العقاري,https://aqarmap.com.eg/en/listing/4934536-for-sale-alexandria-miami-forty-five-st/
EG-4842940,Apartments For sale in Mahmoud El-Isawy St.,"2,350,000 EGP",Miami,3,1,125,4,Super Lux,Main Street,2012,Cash,Broker,Benaya,https://aqarmap.com.eg/en/listing/4842940-for-sale-alexandria-miami-mahmoud-el-isawy-st/
